text,sentiment,score
"And in that co-production model, co-branding kind of model, it's going to be important for companies to be aware of how to use that, how to use social media in the right way.",Positive,1.6666666269302368
"That brings a whole new set of issues that people are going to have to grapple with very much in 2011. I can't say how they'll grapple with them, but certainly you can't ignore the location-based internet that's really becoming a large percentage of the internet.",Negative,-0.6666666865348816
""" And I think that's so telling right there",Positive,0.6666666865348816
because the Bible says creationism is the truth,Positive,1.3333333730697632
"And when you expose that nonsense to the masses, that probably benefited the scientific community",Positive,0.6666666865348816
And I realized there may be a lot of people out there who had no idea how not based in science Ken Ham's views were,Negative,-0.3333333432674408
This is the best the other side has to offer and it was horrible,Negative,-1.3333333730697632
"Like, ""Oh, this is the hyped debate",Positive,0.6666666865348816
"And I was thinking that maybe by exposing a lot of their teaching to the masses, it'll actually help",Positive,0.3333333432674408
""" And maybe that exposure of someone who has such a silly idea is what we need",Positive,1.3333333730697632
And so I think I've changed my mind about this,Positive,0.3333333432674408
And the few bucks I had to pay to get into the Creation Museum it's a small price to pay for the opportunity to expose what they're doing,Positive,1.3333333730697632
"Again, there are a lot of North American imports there as well",Positive,1.3333333730697632
there are some tastes of home as well,Positive,0.3333333432674408
"Because from all my seafood-loving friends, they say it's fantastic",Positive,0.3333333432674408
"I would say yeah, try out some of the French cuisine, especially if you do like seafood",Positive,1.6666666269302368
"So like a meal at McDonalds is about 5-6 euros, which is about 8 dollars Canadian",Neutral,0.0
"Things will always be a little bit more expensive, just because of the currency conversions",Neutral,0.0
"It's also because tax rate is higher in France, so a lot of things are going to be more expensive",Negative,-0.6666666865348816
It ends up being a little more than what we pay here,Negative,-1.0
"Rent definitely was definitely much more than what I paid in Waterloo, so",Negative,-1.0
"Rent is definitely going to be expensive, especially if you are living off of campus, like I did",Negative,-1.0
You can operate a vehicle with three log nuts and that's how I would approach that,Neutral,0.0
I know it's not the most optimal situation but we can operate,Negative,-1.3333333730697632
"I'm going to recap, I can't call dispatch",Negative,-1.0
"As I said you're on a bridge and that area with no communications are working kind of a black zone too much metal of the bridge, uncommunicatable",Negative,-0.3333333432674408
I'd certainly would try a cellphone then call the dispatcher on the cellphone to let them know,Neutral,0.0
"I got a life and death situation with an officer down, shots fired, an officer needs assistance call",Negative,-0.3333333432674408
I would just simply have to drive on three tires and try to get there that way,Positive,0.3333333432674408
I don't see that I don't have any other option,Negative,-0.3333333432674408
"Thank you for watching - I hope the camera turns off this time because it usually doesn't, so BYE!",Positive,2.3333332538604736
Hi I'm Jessica Smith and this is what is a certificate of deposit.,Positive,0.6666666865348816
There isn't just one class for sequences or one data abstraction that describes sequences in Python or in programming languages in general.,Positive,0.6666666865348816
"The two important behaviors that define something as a sequence are that a sequence has a finite length and a sequence has an element, that's another value, corresponding to any non-negative integer index less than its length starting at zero.",Neutral,0.0
The sequence abstraction is a collection of behaviors about how sequences can be manipulated.,Neutral,0.0
Now sequences are so important that there's built-in syntax associated with this behavior.,Positive,0.3333333432674408
"So if I have a sequence of colors, those are indexed by the integers zero, one, two, three, four, five and six.",Positive,0.3333333432674408
Or we saw last time that we could use the getitem function instead of the square brackets in order to do element selection.,Neutral,0.0
"It doesn't need to be much more than a statement, but it's telling me why I should listen to you.",Positive,1.0
"Usually it's going to be more than that because usually you're picking topics that you know something about, or you're good at, but your credibility is what comes next.",Positive,0.3333333432674408
"I come in and I say ""Okay, hi everybody I'm going to talk to you today about my gold medal that I won at the Olympics for wrestling."" Their going to have a hard time believing looking at me that I'm a gold medal winner in wrestling.",Negative,-0.3333333432674408
"I'm working to cut your taxes and create jobs and in dangerous times, I'm working to keep Iowa families safe",Positive,1.0
"Either Hillary Clinton or Donald Trump will be elected President and like you, I have some differences with both, but my job is to be an independent fighter for Iowa",Positive,1.0
"When Congress failed to pass a budget, I had my own pay withheld because no matter who's President, I'm accountable to you",Positive,1.0
